log_name,drift_types,change_trace_idx
log_3390_1708943327.xes,sudden,"[(1998, 1998)]"
log_3391_1708943329.xes,sudden,"[(1282, 1282)]"
log_3392_1708943332.xes,,
log_3393_1708943336.xes,,
log_3394_1708943338.xes,,
log_3395_1708943341.xes,sudden,"[(1338, 1338)]"
log_3396_1708943343.xes,,
log_3397_1708943347.xes,,
log_3398_1708943356.xes,"sudden, sudden","[(1385, 1385), (3088, 3088)]"
log_3399_1708943359.xes,,
log_339_1708942920.xes,sudden,"[(1788, 1788)]"
log_33_1708942877.xes,sudden,"[(1308, 1308)]"
log_3400_1708943364.xes,sudden,"[(2014, 2014)]"
log_3401_1708943367.xes,,
log_3402_1708943369.xes,,
log_3403_1708943370.xes,sudden,"[(2039, 2039)]"
log_3404_1708943374.xes,,
log_3405_1708943376.xes,"sudden, sudden, sudden","[(2072, 2072), (3666, 3666), (5670, 5670)]"
log_3406_1708943382.xes,sudden,"[(1361, 1361)]"
log_3407_1708943384.xes,"sudden, sudden","[(2062, 2062), (4250, 4250)]"
log_3408_1708943390.xes,,
log_3409_1708943393.xes,,
log_340_1708942923.xes,,
log_3410_1708943394.xes,sudden,"[(1364, 1364)]"
log_3411_1708943400.xes,,
log_3412_1708943408.xes,sudden,"[(1163, 1163)]"
log_3413_1708943422.xes,,
log_3414_1708943428.xes,sudden,"[(1243, 1243)]"
log_3415_1708943429.xes,,
log_3416_1708943432.xes,sudden,"[(1429, 1429)]"
log_3417_1708943434.xes,sudden,"[(3232, 3232)]"
log_3418_1708943440.xes,,
log_3419_1708943444.xes,sudden,"[(3320, 3320)]"
log_341_1708942929.xes,"sudden, sudden","[(1728, 1728), (3901, 3901)]"
log_3420_1708943445.xes,"sudden, sudden","[(1240, 1240), (2883, 2883)]"
log_3421_1708943302.xes,,
log_3422_1708943306.xes,sudden,"[(1694, 1694)]"
log_3423_1708943309.xes,"sudden, sudden","[(1895, 1895), (3513, 3513)]"
log_3424_1708943312.xes,,
log_3425_1708943315.xes,,
log_3426_1708943319.xes,,
log_3427_1708943321.xes,sudden,"[(2199, 2199)]"
log_3428_1708943325.xes,sudden,"[(1486, 1486)]"
log_3429_1708943329.xes,sudden,"[(1714, 1714)]"
log_342_1708942935.xes,sudden,"[(1858, 1858)]"
log_3430_1708943337.xes,sudden,"[(949, 949)]"
log_3431_1708943341.xes,,
log_3432_1708943346.xes,"sudden, sudden","[(1452, 1452), (2847, 2847)]"
log_3433_1708943351.xes,,
log_3434_1708943357.xes,,
log_3435_1708943362.xes,,
log_3436_1708943367.xes,sudden,"[(1601, 1601)]"
log_3437_1708943371.xes,sudden,"[(1943, 1943)]"
log_3438_1708943379.xes,sudden,"[(3971, 3971)]"
log_3439_1708943382.xes,sudden,"[(1123, 1123)]"
log_343_1708942732.xes,"sudden, sudden","[(2000, 2000), (4247, 4247)]"
log_3440_1708943387.xes,,
log_3441_1708943389.xes,"sudden, sudden","[(1457, 1457), (2830, 2830)]"
log_3442_1708943393.xes,sudden,"[(4225, 4225)]"
log_3443_1708943400.xes,sudden,"[(1132, 1132)]"
log_3444_1708943404.xes,sudden,"[(1628, 1628)]"
log_3445_1708943406.xes,sudden,"[(2771, 2771)]"
log_3446_1708943413.xes,sudden,"[(1572, 1572)]"
log_3447_1708943417.xes,,
log_3448_1708943429.xes,sudden,"[(1270, 1270)]"
log_3449_1708943432.xes,"sudden, sudden, sudden","[(1714, 1714), (3646, 3646), (5406, 5406)]"
log_344_1708942738.xes,,
log_3450_1708943437.xes,"sudden, sudden, sudden","[(1605, 1605), (2825, 2825), (4511, 4511)]"
log_3451_1708943442.xes,,
log_3452_1708943444.xes,sudden,"[(1394, 1394)]"
log_3453_1708943445.xes,,
log_3454_1708943446.xes,,
log_3455_1708943449.xes,sudden,"[(2067, 2067)]"
log_3456_1708943452.xes,,
log_3457_1708943453.xes,,
log_3458_1708943457.xes,,
log_3459_1708943304.xes,sudden,"[(1531, 1531)]"
log_345_1708942739.xes,,
log_3460_1708943307.xes,sudden,"[(1495, 1495)]"
log_3461_1708943309.xes,,
log_3462_1708943311.xes,,
log_3463_1708943313.xes,sudden,"[(2133, 2133)]"
log_3464_1708943328.xes,,
log_3465_1708943331.xes,sudden,"[(2222, 2222)]"
log_3466_1708943332.xes,,
log_3467_1708943333.xes,,
log_3468_1708943336.xes,sudden,"[(1787, 1787)]"
log_3469_1708943337.xes,sudden,"[(1598, 1598)]"
log_346_1708942743.xes,sudden,"[(1789, 1789)]"
log_3470_1708943341.xes,,
log_3471_1708943344.xes,sudden,"[(1877, 1877)]"
log_3472_1708943346.xes,sudden,"[(3620, 3620)]"
log_3473_1708943354.xes,"sudden, sudden, sudden","[(1487, 1487), (3169, 3169), (4740, 4740)]"
log_3474_1708943359.xes,"sudden, sudden","[(1691, 1691), (3788, 3788)]"
log_3475_1708943362.xes,,
log_3476_1708943366.xes,,
log_3477_1708943370.xes,sudden,"[(1243, 1243)]"
log_3478_1708943388.xes,sudden,"[(1514, 1514)]"
log_3479_1708943395.xes,sudden,"[(2205, 2205)]"
log_347_1708942746.xes,,
log_3480_1708943399.xes,sudden,"[(1477, 1477)]"
log_3481_1708943417.xes,,
log_3482_1708943421.xes,sudden,"[(1518, 1518)]"
log_3483_1708943425.xes,sudden,"[(1890, 1890)]"
log_3484_1708943430.xes,"sudden, sudden","[(1635, 1635), (3101, 3101)]"
log_3485_1708943433.xes,,
log_3486_1708943436.xes,sudden,"[(1618, 1618)]"
log_3487_1708943439.xes,,
log_3488_1708943440.xes,sudden,"[(1693, 1693)]"
log_3489_1708943455.xes,sudden,"[(1813, 1813)]"
log_348_1708942751.xes,"sudden, sudden","[(1954, 1954), (4044, 4044)]"
log_3490_1708943457.xes,sudden,"[(3046, 3046)]"
log_3491_1708943458.xes,sudden,"[(1719, 1719)]"
log_3492_1708943461.xes,,
log_3493_1708943462.xes,"sudden, sudden","[(1922, 1922), (3938, 3938)]"
log_3494_1708943466.xes,,
log_3495_1708943467.xes,,
log_3496_1708943467.xes,"sudden, sudden","[(2186, 2186), (3965, 3965)]"
log_3497_1708943305.xes,gradual,"[(2636, 3359)]"
log_3498_1708943311.xes,"sudden, sudden","[(1313, 1313), (2967, 2967)]"
log_3499_1708943316.xes,sudden,"[(1484, 1484)]"
log_349_1708942755.xes,"sudden, sudden","[(1317, 1317), (3286, 3286)]"
log_34_1708942879.xes,sudden,"[(1701, 1701)]"
log_3500_1708943319.xes,,
log_3501_1708943321.xes,"sudden, sudden, sudden","[(1517, 1517), (2849, 2849), (4840, 4840)]"
log_3502_1708943326.xes,sudden,"[(2160, 2160)]"
log_3503_1708943329.xes,"sudden, sudden, sudden","[(2348, 2348), (3620, 3620), (4707, 4707)]"
log_3504_1708943334.xes,"sudden, sudden","[(2451, 2451), (3992, 3992)]"
log_3505_1708943336.xes,,
log_3506_1708943339.xes,,
log_3507_1708943340.xes,,
log_3508_1708943341.xes,,
log_3509_1708943344.xes,,
log_350_1708942760.xes,sudden,"[(1575, 1575)]"
log_3510_1708943349.xes,,
log_3511_1708943355.xes,sudden,"[(1892, 1892)]"
log_3512_1708943365.xes,,
log_3513_1708943367.xes,,
log_3514_1708943370.xes,sudden,"[(1658, 1658)]"
log_3515_1708943372.xes,sudden,"[(1309, 1309)]"
log_3516_1708943379.xes,sudden,"[(1949, 1949)]"
log_3517_1708943384.xes,sudden,"[(1546, 1546)]"
log_3518_1708943387.xes,,
log_3519_1708943391.xes,,
log_351_1708942762.xes,sudden,"[(1852, 1852)]"
log_3520_1708943395.xes,,
log_3521_1708943405.xes,sudden,"[(1343, 1343)]"
log_3522_1708943408.xes,,
log_3523_1708943408.xes,,
log_3524_1708943410.xes,,
log_3525_1708943412.xes,,
log_3526_1708943413.xes,,
log_3527_1708943415.xes,,
log_3528_1708943419.xes,"sudden, sudden, sudden","[(1684, 1684), (3263, 3263), (5326, 5326)]"
log_3529_1708943423.xes,sudden,"[(4198, 4198)]"
log_352_1708942763.xes,sudden,"[(1493, 1493)]"
log_3530_1708943428.xes,,
log_3531_1708943429.xes,sudden,"[(1658, 1658)]"
log_3532_1708943441.xes,,
log_3533_1708943443.xes,,
log_3534_1708943451.xes,"sudden, sudden","[(1219, 1219), (2841, 2841)]"
log_3535_1708943312.xes,sudden,"[(1498, 1498)]"
log_3536_1708943313.xes,"sudden, sudden","[(1895, 1895), (3563, 3563)]"
log_3537_1708943322.xes,,
log_3538_1708943329.xes,sudden,"[(1374, 1374)]"
log_3539_1708943343.xes,sudden,"[(1223, 1223)]"
log_353_1708942766.xes,sudden,"[(2028, 2028)]"
log_3540_1708943350.xes,,
log_3541_1708943351.xes,"sudden, sudden","[(1179, 1179), (2736, 2736)]"
log_3542_1708943358.xes,,
log_3543_1708943360.xes,,
log_3544_1708943362.xes,sudden,"[(2134, 2134)]"
log_3545_1708943364.xes,,
log_3546_1708943366.xes,sudden,"[(1904, 1904)]"
log_3547_1708943369.xes,,
log_3548_1708943374.xes,sudden,"[(1055, 1055)]"
log_3549_1708943376.xes,,
log_354_1708942778.xes,,
log_3550_1708943392.xes,,
log_3551_1708943392.xes,sudden,"[(1689, 1689)]"
log_3552_1708943397.xes,,
log_3553_1708943398.xes,sudden,"[(2139, 2139)]"
log_3554_1708943405.xes,"sudden, sudden, sudden","[(1585, 1585), (3258, 3258), (4843, 4843)]"
log_3555_1708943412.xes,"sudden, sudden","[(1969, 1969), (3887, 3887)]"
log_3556_1708943418.xes,sudden,"[(1952, 1952)]"
log_3557_1708943419.xes,sudden,"[(1898, 1898)]"
log_3558_1708943421.xes,,
log_3559_1708943422.xes,sudden,"[(1257, 1257)]"
log_355_1708942781.xes,sudden,"[(1940, 1940)]"
log_3560_1708943425.xes,"sudden, sudden, sudden","[(1065, 1065), (2694, 2694), (4309, 4309)]"
log_3561_1708943430.xes,,
log_3562_1708943435.xes,,
log_3563_1708943439.xes,sudden,"[(1056, 1056)]"
log_3564_1708943444.xes,,
log_3565_1708943447.xes,sudden,"[(1577, 1577)]"
log_3566_1708943449.xes,"sudden, sudden, sudden","[(1135, 1135), (2826, 2826), (4836, 4836)]"
log_3567_1708943455.xes,sudden,"[(1561, 1561)]"
log_3568_1708943459.xes,"sudden, sudden","[(1465, 1465), (3692, 3692)]"
log_3569_1708943463.xes,,
log_356_1708942784.xes,,
log_3570_1708943464.xes,sudden,"[(1428, 1428)]"
log_3571_1708943465.xes,,
log_3572_1708943467.xes,sudden,"[(1165, 1165)]"
log_3573_1708943314.xes,"sudden, sudden","[(1738, 1738), (3918, 3918)]"
log_3574_1708943317.xes,,
log_3575_1708943320.xes,"sudden, sudden","[(1327, 1327), (3132, 3132)]"
log_3576_1708943325.xes,sudden,"[(1622, 1622)]"
log_3577_1708943327.xes,sudden,"[(1433, 1433)]"
log_3578_1708943332.xes,sudden,"[(1505, 1505)]"
log_3579_1708943333.xes,"sudden, sudden","[(1913, 1913), (3351, 3351)]"
log_357_1708942785.xes,sudden,"[(4498, 4498)]"
log_3580_1708943337.xes,"sudden, sudden","[(2107, 2107), (4223, 4223)]"
log_3581_1708943343.xes,"sudden, sudden, sudden","[(1939, 1939), (3325, 3325), (5356, 5356)]"
log_3582_1708943351.xes,"sudden, sudden","[(1322, 1322), (3008, 3008)]"
log_3583_1708943354.xes,,
log_3584_1708943364.xes,,
log_3585_1708943369.xes,sudden,"[(1808, 1808)]"
log_3586_1708943373.xes,,
log_3587_1708943377.xes,,
log_3588_1708943380.xes,sudden,"[(1542, 1542)]"
log_3589_1708943385.xes,sudden,"[(1474, 1474)]"
log_358_1708942800.xes,,
log_3590_1708943387.xes,sudden,"[(1916, 1916)]"
log_3591_1708943392.xes,sudden,"[(1884, 1884)]"
log_3592_1708943396.xes,sudden,"[(1470, 1470)]"
log_3593_1708943399.xes,,
log_3594_1708943409.xes,,
log_3595_1708943421.xes,sudden,"[(2304, 2304)]"
log_3596_1708943431.xes,,
log_3597_1708943433.xes,,
log_3598_1708943435.xes,sudden,"[(2266, 2266)]"
log_3599_1708943445.xes,sudden,"[(2139, 2139)]"
log_359_1708942803.xes,,
log_35_1708942883.xes,sudden,"[(2411, 2411)]"
log_3600_1708943456.xes,"sudden, sudden","[(1806, 1806), (3326, 3326)]"
log_3601_1708943459.xes,,
log_3602_1708943462.xes,sudden,"[(2006, 2006)]"
log_3603_1708943463.xes,,
log_3604_1708943466.xes,"sudden, sudden","[(1228, 1228), (3222, 3222)]"
log_3605_1708943470.xes,,
log_3606_1708943472.xes,sudden,"[(2133, 2133)]"
log_3607_1708943483.xes,sudden,"[(3126, 3126)]"
log_3608_1708943484.xes,,
log_3609_1708943487.xes,"sudden, sudden, sudden","[(1443, 1443), (3120, 3120), (4746, 4746)]"
log_360_1708942807.xes,,
log_3610_1708943489.xes,,
log_3611_1708943317.xes,sudden,"[(1319, 1319)]"
log_3612_1708943320.xes,sudden,"[(1683, 1683)]"
log_3613_1708943322.xes,,
log_3614_1708943324.xes,"sudden, sudden","[(2962, 2962), (4583, 4583)]"
log_3615_1708943328.xes,sudden,"[(1659, 1659)]"
log_3616_1708943334.xes,sudden,"[(2071, 2071)]"
log_3617_1708943339.xes,sudden,"[(1871, 1871)]"
log_3618_1708943342.xes,sudden,"[(1069, 1069)]"
log_3619_1708943347.xes,sudden,"[(1692, 1692)]"
log_361_1708942809.xes,,
log_3620_1708943350.xes,"sudden, sudden","[(1587, 1587), (3326, 3326)]"
log_3621_1708943352.xes,sudden,"[(1765, 1765)]"
log_3622_1708943355.xes,"sudden, sudden, sudden","[(1312, 1312), (2858, 2858), (4793, 4793)]"
log_3623_1708943358.xes,,
log_3624_1708943363.xes,"sudden, sudden","[(1402, 1402), (3568, 3568)]"
log_3625_1708943366.xes,,
log_3626_1708943367.xes,sudden,"[(1993, 1993)]"
log_3627_1708943369.xes,,
log_3628_1708943373.xes,,
log_3629_1708943384.xes,"sudden, sudden, sudden","[(2035, 2035), (3930, 3930), (6178, 6178)]"
log_362_1708942811.xes,sudden,"[(1331, 1331)]"
log_3630_1708943391.xes,sudden,"[(2036, 2036)]"
log_3631_1708943393.xes,,
log_3632_1708943398.xes,sudden,"[(1392, 1392)]"
log_3633_1708943401.xes,sudden,"[(1211, 1211)]"
log_3634_1708943403.xes,sudden,"[(1995, 1995)]"
log_3635_1708943406.xes,,
log_3636_1708943410.xes,,
log_3637_1708943416.xes,sudden,"[(2032, 2032)]"
log_3638_1708943418.xes,sudden,"[(1492, 1492)]"
log_3639_1708943425.xes,sudden,"[(1459, 1459)]"
log_363_1708942814.xes,sudden,"[(1862, 1862)]"
log_3640_1708943426.xes,"sudden, sudden","[(1531, 1531), (3591, 3591)]"
log_3641_1708943429.xes,sudden,"[(1373, 1373)]"
log_3642_1708943431.xes,sudden,"[(1609, 1609)]"
log_3643_1708943438.xes,"sudden, sudden","[(1940, 1940), (3620, 3620)]"
log_3644_1708943442.xes,sudden,"[(1176, 1176)]"
log_3645_1708943442.xes,,
log_3646_1708943448.xes,,
log_3647_1708943450.xes,sudden,"[(1792, 1792)]"
log_3648_1708943452.xes,,
log_3649_1708943319.xes,"sudden, sudden","[(1948, 1948), (4180, 4180)]"
log_364_1708942816.xes,sudden,"[(1629, 1629)]"
log_3650_1708943322.xes,"sudden, sudden, sudden","[(1937, 1937), (3007, 3007), (5007, 5007)]"
log_3651_1708943330.xes,sudden,"[(1363, 1363)]"
log_3652_1708943332.xes,,
log_3653_1708943336.xes,"sudden, sudden","[(1085, 1085), (3036, 3036)]"
log_3654_1708943340.xes,sudden,"[(1520, 1520)]"
log_3655_1708943345.xes,,
log_3656_1708943353.xes,,
log_3657_1708943355.xes,"sudden, sudden, sudden","[(1887, 1887), (3630, 3630), (5444, 5444)]"
log_3658_1708943363.xes,"sudden, sudden","[(1106, 1106), (3074, 3074)]"
log_3659_1708943369.xes,,
log_365_1708942818.xes,sudden,"[(2366, 2366)]"
log_3660_1708943370.xes,"sudden, sudden","[(1942, 1942), (3856, 3856)]"
log_3661_1708943375.xes,"gradual, sudden","[(1527, 2519), (4927, 4927)]"
log_3662_1708943383.xes,sudden,"[(1200, 1200)]"
log_3663_1708943388.xes,,
log_3664_1708943398.xes,,
log_3665_1708943402.xes,,
log_3666_1708943409.xes,"sudden, sudden","[(1442, 1442), (3014, 3014)]"
log_3667_1708943412.xes,,
log_3668_1708943415.xes,"gradual, sudden","[(1693, 2567), (4952, 4952)]"
log_3669_1708943423.xes,"sudden, sudden","[(1933, 1933), (4008, 4008)]"
log_366_1708942822.xes,,
log_3670_1708943429.xes,sudden,"[(1810, 1810)]"
log_3671_1708943432.xes,sudden,"[(1959, 1959)]"
log_3672_1708943434.xes,sudden,"[(3994, 3994)]"
log_3673_1708943435.xes,,
log_3674_1708943436.xes,,
log_3675_1708943440.xes,sudden,"[(934, 934)]"
log_3676_1708943450.xes,"sudden, sudden","[(1219, 1219), (3179, 3179)]"
log_3677_1708943452.xes,,
log_3678_1708943455.xes,sudden,"[(2120, 2120)]"
log_3679_1708943459.xes,"sudden, sudden","[(1908, 1908), (3464, 3464)]"
log_367_1708942836.xes,,
log_3680_1708943461.xes,sudden,"[(1648, 1648)]"
log_3681_1708943463.xes,sudden,"[(3460, 3460)]"
log_3682_1708943467.xes,sudden,"[(2173, 2173)]"
log_3683_1708943468.xes,sudden,"[(2012, 2012)]"
log_3684_1708943471.xes,"sudden, sudden","[(1786, 1786), (4001, 4001)]"
log_3685_1708943475.xes,gradual,"[(2354, 2620)]"
log_3686_1708943478.xes,"sudden, sudden, sudden","[(1781, 1781), (3775, 3775), (5355, 5355)]"
log_3687_1708943322.xes,,
log_3688_1708943324.xes,,
log_3689_1708943326.xes,"sudden, sudden, sudden","[(1191, 1191), (2515, 2515), (4293, 4293)]"
log_368_1708942845.xes,"sudden, sudden","[(2908, 2908), (4441, 4441)]"
log_3690_1708943329.xes,sudden,"[(1426, 1426)]"
log_3691_1708943336.xes,,
log_3692_1708943347.xes,sudden,"[(2175, 2175)]"
log_3693_1708943350.xes,"sudden, sudden, sudden","[(2098, 2098), (3856, 3856), (5334, 5334)]"
log_3694_1708943356.xes,sudden,"[(1448, 1448)]"
log_3695_1708943363.xes,,
log_3696_1708943367.xes,sudden,"[(2032, 2032)]"
log_3697_1708943375.xes,,
log_3698_1708943384.xes,,
log_3699_1708943389.xes,,
log_369_1708942848.xes,,
log_36_1708942887.xes,sudden,"[(1600, 1600)]"
log_3700_1708943390.xes,,
log_3701_1708943395.xes,,
log_3702_1708943401.xes,,
log_3703_1708943405.xes,,
log_3704_1708943408.xes,sudden,"[(1927, 1927)]"
log_3705_1708943410.xes,,
log_3706_1708943416.xes,"sudden, sudden, sudden","[(1443, 1443), (3603, 3603), (6158, 6158)]"
log_3707_1708943419.xes,,
log_3708_1708943423.xes,,
log_3709_1708943430.xes,,
log_370_1708942851.xes,sudden,"[(2211, 2211)]"
log_3710_1708943433.xes,"sudden, sudden","[(2116, 2116), (3356, 3356)]"
log_3711_1708943443.xes,sudden,"[(1182, 1182)]"
log_3712_1708943444.xes,sudden,"[(2255, 2255)]"
log_3713_1708943449.xes,sudden,"[(1554, 1554)]"
log_3714_1708943453.xes,,
log_3715_1708943454.xes,"sudden, sudden, sudden","[(1519, 1519), (3464, 3464), (5055, 5055)]"
log_3716_1708943458.xes,"sudden, sudden, sudden","[(1587, 1587), (2586, 2586), (4542, 4542)]"
log_3717_1708943463.xes,"sudden, sudden, sudden","[(1491, 1491), (3354, 3354), (4922, 4922)]"
log_3718_1708943466.xes,,
log_3719_1708943468.xes,,
log_371_1708942854.xes,,
log_3720_1708943470.xes,"sudden, sudden, sudden","[(2138, 2138), (4100, 4100), (5170, 5170)]"
log_3721_1708943473.xes,"sudden, sudden","[(1996, 1996), (3585, 3585)]"
log_3722_1708943476.xes,,
log_3723_1708943477.xes,sudden,"[(1938, 1938)]"
log_3724_1708943484.xes,sudden,"[(1391, 1391)]"
log_3725_1708943324.xes,"sudden, sudden","[(1691, 1691), (4009, 4009)]"
log_3726_1708943329.xes,"sudden, sudden","[(1824, 1824), (3780, 3780)]"
log_3727_1708943337.xes,sudden,"[(2057, 2057)]"
log_3728_1708943339.xes,sudden,"[(1382, 1382)]"
log_3729_1708943342.xes,,
log_372_1708942855.xes,,
log_3730_1708943343.xes,"sudden, sudden, sudden","[(1021, 1021), (2361, 2361), (4158, 4158)]"
log_3731_1708943349.xes,,
log_3732_1708943357.xes,,
log_3733_1708943358.xes,sudden,"[(1504, 1504)]"
log_3734_1708943360.xes,sudden,"[(1953, 1953)]"
log_3735_1708943364.xes,,
log_3736_1708943371.xes,sudden,"[(1782, 1782)]"
log_3737_1708943384.xes,"sudden, sudden","[(1256, 1256), (3281, 3281)]"
log_3738_1708943389.xes,sudden,"[(2545, 2545)]"
log_3739_1708943393.xes,"sudden, sudden","[(1576, 1576), (3847, 3847)]"
log_373_1708942857.xes,sudden,"[(3592, 3592)]"
log_3740_1708943397.xes,sudden,"[(1371, 1371)]"
log_3741_1708943399.xes,,
log_3742_1708943403.xes,,
log_3743_1708943406.xes,"sudden, sudden","[(1550, 1550), (3511, 3511)]"
log_3744_1708943409.xes,sudden,"[(1952, 1952)]"
log_3745_1708943413.xes,sudden,"[(4520, 4520)]"
log_3746_1708943423.xes,,
log_3747_1708943430.xes,sudden,"[(1502, 1502)]"
log_3748_1708943432.xes,sudden,"[(1436, 1436)]"
log_3749_1708943434.xes,,
log_374_1708942862.xes,sudden,"[(1870, 1870)]"
log_3750_1708943435.xes,,
log_375_1708942867.xes,"sudden, sudden","[(1585, 1585), (5238, 5238)]"
log_376_1708942879.xes,"sudden, sudden","[(1301, 1301), (3134, 3134)]"
log_377_1708942884.xes,,
log_378_1708942887.xes,,
log_379_1708942890.xes,,
log_37_1708942889.xes,sudden,"[(1757, 1757)]"
log_380_1708942894.xes,sudden,"[(1678, 1678)]"
log_381_1708942732.xes,,
log_382_1708942734.xes,gradual,"[(2123, 2915)]"
log_383_1708942736.xes,,
log_384_1708942740.xes,,
log_385_1708942748.xes,sudden,"[(1076, 1076)]"
log_386_1708942750.xes,,
log_387_1708942756.xes,sudden,"[(1868, 1868)]"
log_388_1708942760.xes,sudden,"[(1900, 1900)]"
log_389_1708942771.xes,sudden,"[(2187, 2187)]"
log_38_1708942893.xes,,
log_390_1708942776.xes,,
log_391_1708942779.xes,,
log_392_1708942783.xes,,
log_393_1708942791.xes,,
log_394_1708942792.xes,,
log_395_1708942797.xes,sudden,"[(6690, 6690)]"
log_396_1708942801.xes,sudden,"[(1430, 1430)]"
log_397_1708942804.xes,"gradual, sudden","[(1429, 2544), (4651, 4651)]"
log_398_1708942815.xes,sudden,"[(1119, 1119)]"
log_399_1708942818.xes,"sudden, sudden, sudden","[(1725, 1725), (2900, 2900), (4459, 4459)]"
log_39_1708942732.xes,,
log_3_1708942738.xes,,
log_400_1708942821.xes,,
log_401_1708942822.xes,,
log_402_1708942825.xes,,
log_403_1708942828.xes,,
log_404_1708942832.xes,,
log_405_1708942837.xes,,
log_406_1708942839.xes,sudden,"[(1125, 1125)]"
log_407_1708942846.xes,sudden,"[(1905, 1905)]"
log_408_1708942852.xes,"sudden, sudden, sudden","[(1774, 1774), (3074, 3074), (4388, 4388)]"
log_409_1708942856.xes,sudden,"[(1733, 1733)]"
log_40_1708942733.xes,sudden,"[(1524, 1524)]"
log_410_1708942863.xes,,
log_411_1708942868.xes,sudden,"[(1985, 1985)]"
log_412_1708942870.xes,"sudden, sudden","[(1988, 1988), (3946, 3946)]"
log_413_1708942875.xes,sudden,"[(1975, 1975)]"
log_414_1708942881.xes,,
log_415_1708942882.xes,sudden,"[(2151, 2151)]"
log_416_1708942891.xes,"sudden, sudden, sudden","[(1402, 1402), (2947, 2947), (4603, 4603)]"
log_417_1708942893.xes,sudden,"[(2194, 2194)]"
log_418_1708942899.xes,sudden,"[(1744, 1744)]"
log_419_1708942732.xes,,
log_41_1708942740.xes,,
log_420_1708942732.xes,,
log_421_1708942737.xes,,
log_422_1708942739.xes,,
log_423_1708942744.xes,sudden,"[(1717, 1717)]"
log_424_1708942750.xes,sudden,"[(1683, 1683)]"
log_425_1708942754.xes,"sudden, sudden","[(3011, 3011), (5191, 5191)]"
log_426_1708942760.xes,,
log_427_1708942766.xes,,
log_428_1708942767.xes,gradual,"[(3207, 3291)]"
log_429_1708942772.xes,"sudden, sudden","[(1596, 1596), (5457, 5457)]"
log_42_1708942747.xes,,
log_430_1708942780.xes,,
log_431_1708942780.xes,sudden,"[(1462, 1462)]"
log_432_1708942785.xes,,
log_433_1708942786.xes,sudden,"[(1381, 1381)]"
log_434_1708942788.xes,sudden,"[(2235, 2235)]"
log_435_1708942791.xes,,
log_436_1708942792.xes,gradual,"[(2249, 2836)]"
log_437_1708942797.xes,sudden,"[(1723, 1723)]"
log_438_1708942799.xes,sudden,"[(2267, 2267)]"
log_439_1708942806.xes,,
log_43_1708942753.xes,"sudden, sudden, sudden","[(2224, 2224), (4264, 4264), (6304, 6304)]"
log_440_1708942809.xes,"sudden, sudden, sudden","[(1707, 1707), (3580, 3580), (4608, 4608)]"
log_441_1708942820.xes,sudden,"[(1219, 1219)]"
log_442_1708942825.xes,,
log_443_1708942826.xes,sudden,"[(1924, 1924)]"
log_444_1708942828.xes,sudden,"[(1968, 1968)]"
log_445_1708942832.xes,"sudden, sudden","[(1835, 1835), (5824, 5824)]"
log_446_1708942841.xes,sudden,"[(1584, 1584)]"
log_447_1708942843.xes,sudden,"[(1509, 1509)]"
log_448_1708942845.xes,,
log_449_1708942849.xes,,
log_44_1708942763.xes,sudden,"[(1288, 1288)]"
log_450_1708942857.xes,sudden,"[(2102, 2102)]"
log_451_1708942861.xes,,
log_452_1708942862.xes,,
log_453_1708942870.xes,sudden,"[(1597, 1597)]"
log_454_1708942873.xes,,
log_455_1708942877.xes,sudden,"[(5505, 5505)]"
log_456_1708942882.xes,,
log_457_1708942732.xes,,
log_458_1708942736.xes,"sudden, sudden","[(1435, 1435), (2649, 2649)]"
log_459_1708942738.xes,"sudden, sudden","[(1403, 1403), (3029, 3029)]"
log_45_1708942771.xes,,
log_460_1708942741.xes,,
log_461_1708942747.xes,,
log_462_1708942759.xes,,
log_463_1708942761.xes,,
log_464_1708942762.xes,"sudden, sudden, sudden","[(1376, 1376), (3504, 3504), (4570, 4570)]"
log_465_1708942766.xes,gradual,"[(1438, 3609)]"
log_466_1708942769.xes,"sudden, sudden","[(2085, 2085), (4239, 4239)]"
log_467_1708942780.xes,sudden,"[(2081, 2081)]"
log_468_1708942782.xes,"sudden, sudden, sudden","[(1125, 1125), (2733, 2733), (4323, 4323)]"
log_469_1708942790.xes,sudden,"[(2156, 2156)]"
log_46_1708942775.xes,,
log_470_1708942798.xes,"sudden, sudden, sudden","[(2031, 2031), (3912, 3912), (6174, 6174)]"
log_471_1708942804.xes,,
log_472_1708942815.xes,sudden,"[(1073, 1073)]"
log_473_1708942818.xes,sudden,"[(1911, 1911)]"
log_474_1708942822.xes,,
log_475_1708942824.xes,"sudden, sudden, sudden","[(1615, 1615), (3173, 3173), (4783, 4783)]"
log_476_1708942831.xes,,
log_477_1708942835.xes,"sudden, sudden","[(1841, 1841), (4224, 4224)]"
log_478_1708942843.xes,,
log_479_1708942849.xes,sudden,"[(1407, 1407)]"
log_47_1708942777.xes,,
log_480_1708942851.xes,"sudden, sudden","[(1277, 1277), (3321, 3321)]"
log_481_1708942854.xes,,
log_482_1708942869.xes,,
log_483_1708942871.xes,,
log_484_1708942876.xes,sudden,"[(1535, 1535)]"
log_485_1708942879.xes,sudden,"[(1811, 1811)]"
log_486_1708942881.xes,,
log_487_1708942883.xes,,
log_488_1708942886.xes,sudden,"[(2024, 2024)]"
log_489_1708942888.xes,sudden,"[(1861, 1861)]"
