,log_name,drift_or_noise_id,drift_type,drift_attribute,change_trace_index,change_type,drift_traces_index
6143,log_4072_1708942543.xes,drift_2,gradual,change_info_1,"[99, 99, 111, 111]",gradual,"[2960, 3323]"
6144,log_4072_1708942543.xes,drift_3,sudden,change_info_1,"[166, 166, 166, 166]",sudden,[4976]
6145,log_4073_1708942546.xes,drift_1,gradual,change_info_1,"[105, 105, 125, 125]",gradual,"[1773, 2119]"
6146,log_4076_1708942550.xes,drift_1,gradual,change_info_1,"[72, 72, 92, 92]",gradual,"[1214, 1556]"
6147,log_4078_1708942553.xes,drift_1,gradual,change_info_1,"[85, 85, 111, 111]",gradual,"[1699, 2216]"
6148,log_4079_1708942557.xes,drift_1,gradual,change_info_1,"[51, 51, 63, 63]",gradual,"[1471, 1801]"
6149,log_4079_1708942557.xes,drift_2,gradual,change_info_1,"[127, 127, 145, 145]",gradual,"[3671, 4199]"
6150,log_4082_1708942561.xes,drift_1,gradual,change_info_1,"[72, 72, 105, 105]",gradual,"[1286, 1883]"
6151,log_4083_1708942563.xes,drift_1,gradual,change_info_1,"[116, 116, 143, 143]",gradual,"[1845, 2277]"
6152,log_4084_1708942565.xes,drift_1,gradual,change_info_1,"[86, 86, 108, 108]",gradual,"[1375, 1715]"
6153,log_4086_1708942568.xes,drift_1,sudden,change_info_1,"[105, 105, 105, 105]",sudden,[1567]
6154,log_4087_1708942569.xes,drift_1,sudden,change_info_1,"[82, 82, 82, 82]",sudden,[1226]
6155,log_4088_1708942571.xes,drift_1,sudden,change_info_1,"[63, 63, 63, 63]",sudden,[1323]
6156,log_4088_1708942571.xes,drift_2,sudden,change_info_1,"[120, 120, 120, 120]",sudden,[2507]
6157,log_4089_1708942573.xes,drift_1,sudden,change_info_1,"[104, 104, 104, 104]",sudden,[1341]
6158,log_4090_1708942575.xes,drift_1,gradual,change_info_1,"[36, 36, 49, 49]",gradual,"[1156, 1586]"
6159,log_4090_1708942575.xes,drift_2,sudden,change_info_1,"[109, 109, 109, 109]",sudden,[3584]
6160,log_4090_1708942575.xes,drift_3,gradual,change_info_1,"[154, 154, 168, 168]",gradual,"[5077, 5515]"
6161,log_4093_1708942587.xes,drift_1,gradual,change_info_1,"[73, 73, 104, 104]",gradual,"[1086, 1557]"
6162,log_4094_1708942588.xes,drift_1,gradual,change_info_1,"[89, 89, 126, 126]",gradual,"[1334, 1884]"
6163,log_4095_1708942589.xes,drift_1,sudden,change_info_1,"[54, 54, 54, 54]",sudden,[1594]
6164,log_4095_1708942589.xes,drift_2,gradual,change_info_1,"[96, 96, 116, 116]",gradual,"[2867, 3455]"
6165,log_4095_1708942589.xes,drift_3,sudden,change_info_1,"[169, 169, 169, 169]",sudden,[5061]
6166,log_4096_1708942591.xes,drift_1,sudden,change_info_1,"[124, 124, 124, 124]",sudden,[1973]
6167,log_4097_1708942593.xes,drift_1,gradual,change_info_1,"[60, 60, 75, 75]",gradual,"[1595, 2005]"
6168,log_4097_1708942593.xes,drift_2,gradual,change_info_1,"[112, 112, 129, 129]",gradual,"[3010, 3469]"
6169,log_4100_1708942599.xes,drift_1,gradual,change_info_1,"[39, 39, 49, 49]",gradual,"[1237, 1546]"
6170,log_4100_1708942599.xes,drift_2,sudden,change_info_1,"[99, 99, 99, 99]",sudden,[3162]
6171,log_4100_1708942599.xes,drift_3,gradual,change_info_1,"[148, 148, 160, 160]",gradual,"[4710, 5112]"
6172,log_4101_1708942602.xes,drift_1,sudden,change_info_1,"[130, 130, 130, 130]",sudden,[1936]
6173,log_4102_1708942603.xes,drift_1,gradual,change_info_1,"[51, 51, 70, 70]",gradual,"[1003, 1381]"
6174,log_4102_1708942603.xes,drift_2,gradual,change_info_1,"[124, 124, 144, 144]",gradual,"[2475, 2876]"
6175,log_4105_1708942607.xes,drift_1,gradual,change_info_1,"[49, 49, 65, 65]",gradual,"[1354, 1816]"
6176,log_4105_1708942607.xes,drift_2,sudden,change_info_1,"[108, 108, 108, 108]",sudden,[2998]
6177,log_4105_1708942607.xes,drift_3,sudden,change_info_1,"[165, 165, 165, 165]",sudden,[4618]
6178,log_4106_1708942609.xes,drift_1,gradual,change_info_1,"[71, 71, 106, 106]",gradual,"[1197, 1796]"
6179,log_4107_1708942610.xes,drift_1,gradual,change_info_1,"[35, 35, 45, 45]",gradual,"[1033, 1348]"
6180,log_4107_1708942610.xes,drift_2,gradual,change_info_1,"[97, 97, 112, 112]",gradual,"[2897, 3334]"
6181,log_4107_1708942610.xes,drift_3,sudden,change_info_1,"[159, 159, 159, 159]",sudden,[4745]
6182,log_4108_1708942613.xes,drift_1,sudden,change_info_1,"[108, 108, 108, 108]",sudden,[1719]
6183,log_4109_1708942616.xes,drift_1,sudden,change_info_1,"[55, 55, 55, 55]",sudden,[1029]
6184,log_4109_1708942616.xes,drift_2,sudden,change_info_1,"[121, 121, 121, 121]",sudden,[2296]
6185,log_4111_1708942622.xes,drift_1,sudden,change_info_1,"[62, 62, 62, 62]",sudden,[1851]
6186,log_4111_1708942622.xes,drift_2,sudden,change_info_1,"[96, 96, 96, 96]",sudden,[2878]
6187,log_4111_1708942622.xes,drift_3,gradual,change_info_1,"[132, 132, 144, 144]",gradual,"[3935, 4302]"
6188,log_4112_1708942627.xes,drift_1,sudden,change_info_1,"[75, 75, 75, 75]",sudden,[1864]
6189,log_4112_1708942627.xes,drift_2,gradual,change_info_1,"[130, 130, 146, 146]",gradual,"[3233, 3640]"
6190,log_4113_1708942629.xes,drift_1,gradual,change_info_1,"[40, 40, 59, 59]",gradual,"[1178, 1758]"
6191,log_4113_1708942629.xes,drift_2,sudden,change_info_1,"[97, 97, 97, 97]",sudden,[2883]
6192,log_4113_1708942629.xes,drift_3,sudden,change_info_1,"[137, 137, 137, 137]",sudden,[4100]
6193,log_4115_1708942632.xes,drift_1,gradual,change_info_1,"[49, 49, 57, 57]",gradual,"[1835, 2157]"
6194,log_4115_1708942632.xes,drift_2,gradual,change_info_1,"[101, 101, 112, 112]",gradual,"[3813, 4248]"
6195,log_4115_1708942632.xes,drift_3,gradual,change_info_1,"[157, 157, 169, 169]",gradual,"[5960, 6408]"
6196,log_4116_1708942640.xes,drift_1,sudden,change_info_1,"[110, 110, 110, 110]",sudden,[1427]
6197,log_4117_1708942448.xes,drift_1,sudden,change_info_1,"[50, 50, 50, 50]",sudden,[1245]
6198,log_4117_1708942448.xes,drift_2,sudden,change_info_1,"[128, 128, 128, 128]",sudden,[3181]
6199,log_4118_1708942450.xes,drift_1,sudden,change_info_1,"[120, 120, 120, 120]",sudden,[1798]
6200,log_4120_1708942451.xes,drift_1,gradual,change_info_1,"[100, 100, 128, 128]",gradual,"[1895, 2416]"
6201,log_4121_1708942453.xes,drift_1,gradual,change_info_1,"[48, 48, 61, 61]",gradual,"[1388, 1743]"
6202,log_4121_1708942453.xes,drift_2,sudden,change_info_1,"[120, 120, 120, 120]",sudden,[3478]
6203,log_4121_1708942453.xes,drift_3,sudden,change_info_1,"[161, 161, 161, 161]",sudden,[4664]
6204,log_4122_1708942461.xes,drift_1,sudden,change_info_1,"[111, 111, 111, 111]",sudden,[1664]
6205,log_4123_1708942463.xes,drift_1,gradual,change_info_1,"[42, 42, 57, 57]",gradual,"[1354, 1879]"
6206,log_4123_1708942463.xes,drift_2,sudden,change_info_1,"[92, 92, 92, 92]",sudden,[3014]
6207,log_4123_1708942463.xes,drift_3,gradual,change_info_1,"[131, 131, 143, 143]",gradual,"[4311, 4715]"
6208,log_4124_1708942467.xes,drift_1,sudden,change_info_1,"[67, 67, 67, 67]",sudden,[1592]
6209,log_4124_1708942467.xes,drift_2,gradual,change_info_1,"[143, 143, 158, 158]",gradual,"[3425, 3771]"
6210,log_4126_1708942473.xes,drift_1,sudden,change_info_1,"[116, 116, 116, 116]",sudden,[1843]
6211,log_4127_1708942474.xes,drift_1,gradual,change_info_1,"[68, 68, 83, 83]",gradual,"[1880, 2299]"
6212,log_4127_1708942474.xes,drift_2,sudden,change_info_1,"[152, 152, 152, 152]",sudden,[4245]
6213,log_4128_1708942480.xes,drift_1,gradual,change_info_1,"[91, 91, 111, 111]",gradual,"[1896, 2327]"
6214,log_4129_1708942483.xes,drift_1,sudden,change_info_1,"[56, 56, 56, 56]",sudden,[1397]
6215,log_4129_1708942483.xes,drift_2,gradual,change_info_1,"[130, 130, 149, 149]",gradual,"[3248, 3721]"
6216,log_4130_1708942486.xes,drift_1,sudden,change_info_1,"[120, 120, 120, 120]",sudden,[1549]
6217,log_4131_1708942486.xes,drift_1,sudden,change_info_1,"[81, 81, 81, 81]",sudden,[1854]
6218,log_4131_1708942486.xes,drift_2,sudden,change_info_1,"[146, 146, 146, 146]",sudden,[3338]
6219,log_4132_1708942490.xes,drift_1,gradual,change_info_1,"[75, 75, 102, 102]",gradual,"[1039, 1421]"
6220,log_4133_1708942491.xes,drift_1,gradual,change_info_1,"[47, 47, 63, 63]",gradual,"[1528, 2065]"
6221,log_4133_1708942491.xes,drift_2,sudden,change_info_1,"[118, 118, 118, 118]",sudden,[3892]
6222,log_4133_1708942491.xes,drift_3,gradual,change_info_1,"[161, 161, 171, 171]",gradual,"[5306, 5633]"
6223,log_4134_1708942497.xes,drift_1,gradual,change_info_1,"[52, 52, 64, 64]",gradual,"[1888, 2341]"
6224,log_4134_1708942497.xes,drift_2,sudden,change_info_1,"[115, 115, 115, 115]",sudden,[4225]
6225,log_4134_1708942497.xes,drift_3,sudden,change_info_1,"[157, 157, 157, 157]",sudden,[5784]
6226,log_4135_1708942503.xes,drift_1,gradual,change_info_1,"[40, 40, 53, 53]",gradual,"[1262, 1693]"
6227,log_4135_1708942503.xes,drift_2,sudden,change_info_1,"[103, 103, 103, 103]",sudden,[3278]
6228,log_4135_1708942503.xes,drift_3,sudden,change_info_1,"[147, 147, 147, 147]",sudden,[4699]
6229,log_4136_1708942507.xes,drift_1,gradual,change_info_1,"[111, 111, 136, 136]",gradual,"[1874, 2302]"
6230,log_4137_1708942508.xes,drift_1,gradual,change_info_1,"[51, 51, 71, 71]",gradual,"[1055, 1481]"
6231,log_4137_1708942508.xes,drift_2,gradual,change_info_1,"[126, 126, 144, 144]",gradual,"[2629, 3007]"
6232,log_4138_1708942511.xes,drift_1,sudden,change_info_1,"[48, 48, 48, 48]",sudden,[1178]
6233,log_4138_1708942511.xes,drift_2,gradual,change_info_1,"[125, 125, 145, 145]",gradual,"[3123, 3618]"
6234,log_4139_1708942515.xes,drift_1,gradual,change_info_1,"[43, 43, 58, 58]",gradual,"[1307, 1782]"
6235,log_4139_1708942515.xes,drift_2,sudden,change_info_1,"[100, 100, 100, 100]",sudden,[3098]
6236,log_4139_1708942515.xes,drift_3,sudden,change_info_1,"[151, 151, 151, 151]",sudden,[4667]
6237,log_4140_1708942518.xes,drift_1,sudden,change_info_1,"[82, 82, 82, 82]",sudden,[1706]
6238,log_4140_1708942518.xes,drift_2,gradual,change_info_1,"[137, 137, 158, 158]",gradual,"[2868, 3315]"
6239,log_4145_1708942527.xes,drift_1,gradual,change_info_1,"[39, 39, 53, 53]",gradual,"[1462, 2010]"
6240,log_4145_1708942527.xes,drift_2,gradual,change_info_1,"[103, 103, 111, 111]",gradual,"[3900, 4214]"
6241,log_4145_1708942527.xes,drift_3,gradual,change_info_1,"[164, 164, 173, 173]",gradual,"[6207, 6572]"
6242,log_4146_1708942530.xes,drift_1,gradual,change_info_1,"[35, 35, 46, 46]",gradual,"[1276, 1687]"
6243,log_4146_1708942530.xes,drift_2,gradual,change_info_1,"[99, 99, 109, 109]",gradual,"[3661, 4026]"
6244,log_4146_1708942530.xes,drift_3,gradual,change_info_1,"[140, 140, 155, 155]",gradual,"[5163, 5733]"
6245,log_4147_1708942532.xes,drift_1,sudden,change_info_1,"[72, 72, 72, 72]",sudden,[1493]
6246,log_4147_1708942532.xes,drift_2,sudden,change_info_1,"[135, 135, 135, 135]",sudden,[2828]
6247,log_4148_1708942538.xes,drift_1,gradual,change_info_1,"[50, 50, 63, 63]",gradual,"[1633, 2064]"
6248,log_4148_1708942538.xes,drift_2,sudden,change_info_1,"[107, 107, 107, 107]",sudden,[3511]
6249,log_4148_1708942538.xes,drift_3,sudden,change_info_1,"[157, 157, 157, 157]",sudden,[5161]
6250,log_4149_1708942541.xes,drift_1,gradual,change_info_1,"[53, 53, 67, 67]",gradual,"[1569, 1992]"
6251,log_4149_1708942541.xes,drift_2,sudden,change_info_1,"[110, 110, 110, 110]",sudden,[3282]
6252,log_4149_1708942541.xes,drift_3,sudden,change_info_1,"[158, 158, 158, 158]",sudden,[4734]
6253,log_4150_1708942543.xes,drift_1,sudden,change_info_1,"[37, 37, 37, 37]",sudden,[1203]
6254,log_4150_1708942543.xes,drift_2,gradual,change_info_1,"[75, 75, 88, 88]",gradual,"[2466, 2902]"
6255,log_4150_1708942543.xes,drift_3,gradual,change_info_1,"[132, 132, 148, 148]",gradual,"[4352, 4868]"
6256,log_4151_1708942551.xes,drift_1,gradual,change_info_1,"[68, 68, 98, 98]",gradual,"[1019, 1470]"
6257,log_4152_1708942552.xes,drift_1,gradual,change_info_1,"[56, 56, 74, 74]",gradual,"[1442, 1912]"
6258,log_4152_1708942552.xes,drift_2,sudden,change_info_1,"[135, 135, 135, 135]",sudden,[3485]
6259,log_4153_1708942554.xes,drift_1,sudden,change_info_1,"[67, 67, 67, 67]",sudden,[1323]
6260,log_4153_1708942554.xes,drift_2,gradual,change_info_1,"[132, 132, 153, 153]",gradual,"[2636, 3042]"
6261,log_4154_1708942557.xes,drift_1,sudden,change_info_1,"[120, 120, 120, 120]",sudden,[1907]
6262,log_4155_1708942558.xes,drift_1,gradual,change_info_1,"[79, 79, 100, 100]",gradual,"[1890, 2400]"
6263,log_4155_1708942558.xes,drift_2,gradual,change_info_1,"[143, 143, 159, 159]",gradual,"[3428, 3806]"
6264,log_4156_1708942560.xes,drift_1,sudden,change_info_1,"[60, 60, 60, 60]",sudden,[1676]
6265,log_4156_1708942560.xes,drift_2,gradual,change_info_1,"[125, 125, 142, 142]",gradual,"[3485, 3956]"
6266,log_4157_1708942563.xes,drift_1,gradual,change_info_1,"[49, 49, 68, 68]",gradual,"[1463, 2028]"
6267,log_4157_1708942563.xes,drift_2,sudden,change_info_1,"[116, 116, 116, 116]",sudden,[3465]
6268,log_4157_1708942563.xes,drift_3,sudden,change_info_1,"[161, 161, 161, 161]",sudden,[4813]
6269,log_4158_1708942566.xes,drift_1,gradual,change_info_1,"[45, 45, 61, 61]",gradual,"[1573, 2116]"
6270,log_4158_1708942566.xes,drift_2,gradual,change_info_1,"[105, 105, 118, 118]",gradual,"[3665, 4111]"
6271,log_4158_1708942566.xes,drift_3,sudden,change_info_1,"[150, 150, 150, 150]",sudden,[5224]
6272,log_4159_1708942567.xes,drift_1,sudden,change_info_1,"[57, 57, 57, 57]",sudden,[1643]
6273,log_4159_1708942567.xes,drift_2,gradual,change_info_1,"[124, 124, 135, 135]",gradual,"[3590, 3911]"
6274,log_4160_1708942570.xes,drift_1,gradual,change_info_1,"[48, 48, 57, 57]",gradual,"[1651, 1969]"
6275,log_4160_1708942570.xes,drift_2,sudden,change_info_1,"[104, 104, 104, 104]",sudden,[3633]
6276,log_4160_1708942570.xes,drift_3,gradual,change_info_1,"[134, 134, 148, 148]",gradual,"[4688, 5167]"
6277,log_4161_1708942571.xes,drift_1,sudden,change_info_1,"[93, 93, 93, 93]",sudden,[1566]
6278,log_4163_1708942573.xes,drift_1,gradual,change_info_1,"[53, 53, 74, 74]",gradual,"[1005, 1398]"
6279,log_4163_1708942573.xes,drift_2,sudden,change_info_1,"[146, 146, 146, 146]",sudden,[2758]
6280,log_4165_1708942579.xes,drift_1,sudden,change_info_1,"[94, 94, 94, 94]",sudden,[1211]
6281,log_4167_1708942582.xes,drift_1,sudden,change_info_1,"[114, 114, 114, 114]",sudden,[1360]
6282,log_4168_1708942583.xes,drift_1,gradual,change_info_1,"[82, 82, 107, 107]",gradual,"[1471, 1920]"
6283,log_4169_1708942584.xes,drift_1,gradual,change_info_1,"[62, 62, 83, 83]",gradual,"[1610, 2158]"
6284,log_4169_1708942584.xes,drift_2,gradual,change_info_1,"[128, 128, 147, 147]",gradual,"[3310, 3798]"
6285,log_4170_1708942587.xes,drift_1,sudden,change_info_1,"[57, 57, 57, 57]",sudden,[1234]
6286,log_4170_1708942587.xes,drift_2,sudden,change_info_1,"[115, 115, 115, 115]",sudden,[2513]
6287,log_4172_1708942594.xes,drift_1,gradual,change_info_1,"[63, 63, 77, 77]",gradual,"[1679, 2070]"
6288,log_4172_1708942594.xes,drift_2,gradual,change_info_1,"[125, 125, 139, 139]",gradual,"[3366, 3750]"
6289,log_4173_1708942596.xes,drift_1,sudden,change_info_1,"[76, 76, 76, 76]",sudden,[1824]
6290,log_4173_1708942596.xes,drift_2,sudden,change_info_1,"[136, 136, 136, 136]",sudden,[3256]
6291,log_4176_1708942606.xes,drift_1,gradual,change_info_1,"[63, 63, 88, 88]",gradual,"[1509, 2090]"
6292,log_4176_1708942606.xes,drift_2,sudden,change_info_1,"[133, 133, 133, 133]",sudden,[3190]
6293,log_4177_1708942609.xes,drift_1,sudden,change_info_1,"[54, 54, 54, 54]",sudden,[1926]
6294,log_4177_1708942609.xes,drift_2,sudden,change_info_1,"[104, 104, 104, 104]",sudden,[3723]
6295,log_4177_1708942609.xes,drift_3,gradual,change_info_1,"[139, 139, 155, 155]",gradual,"[4972, 5567]"
6296,log_4178_1708942614.xes,drift_1,sudden,change_info_1,"[45, 45, 45, 45]",sudden,[1639]
6297,log_4178_1708942614.xes,drift_2,gradual,change_info_1,"[96, 96, 112, 112]",gradual,"[3534, 4113]"
6298,log_4178_1708942614.xes,drift_3,sudden,change_info_1,"[160, 160, 160, 160]",sudden,[5894]
6299,log_4182_1708942620.xes,drift_1,gradual,change_info_1,"[104, 104, 103, 103]",gradual,"[1442, 1835]"
6300,log_4184_1708942622.xes,drift_1,gradual,change_info_1,"[44, 44, 58, 58]",gradual,"[1083, 1448]"
6301,log_4184_1708942622.xes,drift_2,gradual,change_info_1,"[123, 123, 138, 138]",gradual,"[3073, 3437]"
6302,log_4185_1708942624.xes,drift_1,gradual,change_info_1,"[54, 54, 64, 64]",gradual,"[1920, 2274]"
6303,log_4185_1708942624.xes,drift_2,gradual,change_info_1,"[101, 101, 116, 116]",gradual,"[3612, 4163]"
6304,log_4185_1708942624.xes,drift_3,sudden,change_info_1,"[162, 162, 162, 162]",sudden,[5816]
6305,log_4186_1708942626.xes,drift_1,gradual,change_info_1,"[62, 62, 76, 76]",gradual,"[1716, 2105]"
6306,log_4186_1708942626.xes,drift_2,gradual,change_info_1,"[131, 131, 145, 145]",gradual,"[3664, 4052]"
6307,log_4188_1708942631.xes,drift_1,sudden,change_info_1,"[57, 57, 57, 57]",sudden,[1009]
6308,log_4188_1708942631.xes,drift_2,sudden,change_info_1,"[114, 114, 114, 114]",sudden,[2049]
6309,log_4189_1708942634.xes,drift_1,gradual,change_info_1,"[80, 80, 106, 106]",gradual,"[1352, 1793]"
6310,log_4190_1708942637.xes,drift_1,gradual,change_info_1,"[42, 42, 60, 60]",gradual,"[1231, 1788]"
6311,log_4190_1708942637.xes,drift_2,gradual,change_info_1,"[107, 107, 121, 121]",gradual,"[3194, 3607]"
6312,log_4190_1708942637.xes,drift_3,sudden,change_info_1,"[155, 155, 155, 155]",sudden,[4628]
6313,log_4191_1708942641.xes,drift_1,sudden,change_info_1,"[68, 68, 68, 68]",sudden,[1972]
6314,log_4191_1708942641.xes,drift_2,sudden,change_info_1,"[117, 117, 117, 117]",sudden,[3369]
6315,log_4191_1708942641.xes,drift_3,sudden,change_info_1,"[170, 170, 170, 170]",sudden,[4925]
6316,log_4192_1708942646.xes,drift_1,sudden,change_info_1,"[53, 53, 53, 53]",sudden,[1680]
6317,log_4192_1708942646.xes,drift_2,gradual,change_info_1,"[92, 92, 110, 110]",gradual,"[2928, 3514]"
6318,log_4192_1708942646.xes,drift_3,sudden,change_info_1,"[155, 155, 155, 155]",sudden,[4948]
6319,log_4194_1708942650.xes,drift_1,sudden,change_info_1,"[81, 81, 81, 81]",sudden,[1131]
6320,log_4196_1708942656.xes,drift_1,sudden,change_info_1,"[32, 32, 32, 32]",sudden,[1107]
6321,log_4196_1708942656.xes,drift_2,sudden,change_info_1,"[77, 77, 77, 77]",sudden,[2686]
6322,log_4196_1708942656.xes,drift_3,gradual,change_info_1,"[132, 132, 147, 147]",gradual,"[4604, 5141]"
6323,log_4199_1708942662.xes,drift_1,gradual,change_info_1,"[56, 56, 67, 67]",gradual,"[1772, 2134]"
6324,log_4199_1708942662.xes,drift_2,sudden,change_info_1,"[129, 129, 129, 129]",sudden,[4110]
6325,log_4199_1708942662.xes,drift_3,sudden,change_info_1,"[171, 171, 171, 171]",sudden,[5456]
6326,log_4201_1708942448.xes,drift_1,gradual,change_info_1,"[84, 84, 121, 121]",gradual,"[1171, 1691]"
6327,log_4203_1708942451.xes,drift_1,sudden,change_info_1,"[36, 36, 36, 36]",sudden,[1005]
6328,log_4203_1708942451.xes,drift_2,gradual,change_info_1,"[91, 91, 109, 109]",gradual,"[2526, 3039]"
6329,log_4203_1708942451.xes,drift_3,sudden,change_info_1,"[162, 162, 162, 162]",sudden,[4522]
6330,log_4204_1708942455.xes,drift_1,gradual,change_info_1,"[77, 77, 76, 76]",gradual,"[1292, 1696]"
6331,log_4205_1708942456.xes,drift_1,gradual,change_info_1,"[81, 81, 114, 114]",gradual,"[1293, 1818]"
6332,log_4207_1708942458.xes,drift_1,sudden,change_info_1,"[106, 106, 106, 106]",sudden,[1786]
6333,log_4208_1708942459.xes,drift_1,sudden,change_info_1,"[107, 107, 107, 107]",sudden,[1708]
6334,log_4209_1708942464.xes,drift_1,gradual,change_info_1,"[40, 40, 61, 61]",gradual,"[1095, 1687]"
6335,log_4209_1708942464.xes,drift_2,sudden,change_info_1,"[110, 110, 110, 110]",sudden,[3058]
6336,log_4209_1708942464.xes,drift_3,gradual,change_info_1,"[146, 146, 159, 159]",gradual,"[4068, 4441]"
6337,log_4210_1708942470.xes,drift_1,sudden,change_info_1,"[111, 111, 111, 111]",sudden,[1877]
6338,log_4211_1708942471.xes,drift_1,gradual,change_info_1,"[59, 59, 58, 58]",gradual,"[1334, 1673]"
6339,log_4211_1708942471.xes,drift_2,gradual,change_info_1,"[141, 141, 155, 155]",gradual,"[3234, 3559]"
6340,log_4212_1708942472.xes,drift_1,sudden,change_info_1,"[117, 117, 117, 117]",sudden,[1279]
6341,log_4217_1708942485.xes,drift_1,gradual,change_info_1,"[42, 42, 53, 53]",gradual,"[1527, 1928]"
6342,log_4217_1708942485.xes,drift_2,gradual,change_info_1,"[101, 101, 112, 112]",gradual,"[3712, 4129]"
6343,log_4217_1708942485.xes,drift_3,sudden,change_info_1,"[157, 157, 157, 157]",sudden,[5800]
6344,log_4219_1708942491.xes,drift_1,sudden,change_info_1,"[90, 90, 90, 90]",sudden,[1249]
6345,log_4220_1708942492.xes,drift_1,gradual,change_info_1,"[51, 51, 60, 60]",gradual,"[1861, 2198]"
6346,log_4220_1708942492.xes,drift_2,sudden,change_info_1,"[112, 112, 112, 112]",sudden,[4130]
6347,log_4220_1708942492.xes,drift_3,gradual,change_info_1,"[146, 146, 161, 161]",gradual,"[5400, 5941]"
6348,log_4221_1708942497.xes,drift_1,gradual,change_info_1,"[47, 47, 58, 58]",gradual,"[1528, 1907]"
6349,log_4221_1708942497.xes,drift_2,gradual,change_info_1,"[97, 97, 107, 107]",gradual,"[3188, 3529]"
6350,log_4221_1708942497.xes,drift_3,sudden,change_info_1,"[152, 152, 152, 152]",sudden,[4994]
6351,log_4222_1708942504.xes,drift_1,gradual,change_info_1,"[31, 31, 44, 44]",gradual,"[1105, 1584]"
6352,log_4222_1708942504.xes,drift_2,sudden,change_info_1,"[84, 84, 84, 84]",sudden,[3013]
6353,log_4222_1708942504.xes,drift_3,gradual,change_info_1,"[139, 139, 155, 155]",gradual,"[4993, 5558]"
6354,log_4223_1708942507.xes,drift_1,gradual,change_info_1,"[63, 63, 80, 80]",gradual,"[1618, 2060]"
6355,log_4223_1708942507.xes,drift_2,sudden,change_info_1,"[156, 156, 156, 156]",sudden,[4042]
6356,log_4224_1708942510.xes,drift_1,sudden,change_info_1,"[36, 36, 36, 36]",sudden,[1140]
