log_name,drift_types,change_trace_idx
log_3294_1708943403.xes,sudden,"[(1944, 1944)]"
log_3295_1708943405.xes,sudden,"[(3312, 3312)]"
log_3296_1708943411.xes,"sudden, sudden","[(3730, 3730), (5629, 5629)]"
log_3297_1708943417.xes,,
log_3298_1708943419.xes,sudden,"[(1226, 1226)]"
log_3299_1708943439.xes,"sudden, sudden, sudden","[(1198, 1198), (2547, 2547), (4572, 4572)]"
log_329_1708942844.xes,,
log_32_1708942875.xes,"gradual, sudden","[(853, 1332), (1473, 1473)]"
log_3300_1708943445.xes,,
log_3301_1708943446.xes,"sudden, sudden","[(3240, 3240), (4777, 4777)]"
log_3302_1708943449.xes,,
log_3303_1708943453.xes,,
log_3304_1708943464.xes,,
log_3305_1708943466.xes,,
log_3306_1708943469.xes,,
log_3307_1708943292.xes,,
log_3308_1708943297.xes,"sudden, sudden","[(4088, 4088), (4511, 4511)]"
log_3309_1708943301.xes,,
log_330_1708942850.xes,sudden,"[(1274, 1274)]"
log_3310_1708943302.xes,"sudden, sudden","[(1203, 1203), (2468, 2468)]"
log_3311_1708943308.xes,,
log_3312_1708943312.xes,sudden,"[(1499, 1499)]"
log_3313_1708943319.xes,sudden,"[(2187, 2187)]"
log_3314_1708943322.xes,,
log_3315_1708943334.xes,"sudden, sudden","[(1845, 1845), (3822, 3822)]"
log_3316_1708943339.xes,"gradual, sudden, sudden","[(132, 569), (1897, 1897), (3127, 3127)]"
log_3317_1708943342.xes,"sudden, sudden","[(1987, 1987), (3601, 3601)]"
log_3318_1708943346.xes,"sudden, sudden","[(1623, 1623), (3435, 3435)]"
log_3319_1708943356.xes,,
log_331_1708942851.xes,"sudden, sudden","[(1790, 1790), (3585, 3585)]"
log_3320_1708943362.xes,,
log_3321_1708943363.xes,sudden,"[(1161, 1161)]"
log_3322_1708943365.xes,sudden,"[(1940, 1940)]"
log_3323_1708943370.xes,"sudden, sudden","[(1313, 1313), (3298, 3298)]"
log_3324_1708943375.xes,,
log_3325_1708943378.xes,sudden,"[(3873, 3873)]"
log_3326_1708943387.xes,,
log_3327_1708943391.xes,sudden,"[(1600, 1600)]"
log_3328_1708943399.xes,sudden,"[(1062, 1062)]"
log_3329_1708943406.xes,"sudden, sudden","[(1372, 1372), (3361, 3361)]"
log_332_1708942857.xes,,
log_3330_1708943409.xes,sudden,"[(1580, 1580)]"
log_3331_1708943422.xes,,
log_3332_1708943426.xes,sudden,"[(1221, 1221)]"
log_3333_1708943428.xes,,
log_3334_1708943438.xes,,
log_3335_1708943440.xes,,
log_3336_1708943453.xes,sudden,"[(1720, 1720)]"
log_3337_1708943456.xes,,
log_3338_1708943458.xes,"sudden, sudden","[(123, 123), (2001, 2001)]"
log_3339_1708943461.xes,,
log_333_1708942871.xes,,
log_3340_1708943464.xes,sudden,"[(1324, 1324)]"
log_3341_1708943470.xes,,
log_3342_1708943476.xes,sudden,"[(5108, 5108)]"
log_3343_1708943478.xes,,
log_3344_1708943480.xes,,
log_3345_1708943293.xes,,
log_3346_1708943295.xes,,
log_3347_1708943298.xes,"sudden, sudden","[(1276, 1276), (2810, 2810)]"
log_3348_1708943302.xes,"sudden, sudden","[(1550, 1550), (3472, 3472)]"
log_3349_1708943307.xes,,
log_334_1708942888.xes,"sudden, sudden, sudden","[(1801, 1801), (3617, 3617), (5670, 5670)]"
log_3350_1708943312.xes,gradual,"[(2892, 3488)]"
log_3351_1708943318.xes,"sudden, sudden","[(2083, 2083), (4119, 4119)]"
log_3352_1708943323.xes,,
log_3353_1708943325.xes,sudden,"[(1701, 1701)]"
log_3354_1708943327.xes,"sudden, sudden","[(1748, 1748), (3607, 3607)]"
log_3355_1708943330.xes,"sudden, sudden","[(1746, 1746), (3433, 3433)]"
log_3356_1708943337.xes,,
log_3357_1708943342.xes,,
log_3358_1708943344.xes,sudden,"[(2306, 2306)]"
log_3359_1708943350.xes,"sudden, sudden, sudden","[(1593, 1593), (3230, 3230), (5138, 5138)]"
log_335_1708942900.xes,,
log_3360_1708943356.xes,,
log_3361_1708943362.xes,gradual,"[(2657, 2979)]"
log_3362_1708943371.xes,,
log_3363_1708943375.xes,,
log_3364_1708943376.xes,"sudden, sudden","[(2158, 2158), (4056, 4056)]"
log_3365_1708943381.xes,"sudden, sudden","[(1427, 1427), (2958, 2958)]"
log_3366_1708943386.xes,,
log_3367_1708943390.xes,"sudden, sudden","[(116, 116), (1481, 1481)]"
log_3368_1708943393.xes,gradual,"[(127, 1394)]"
log_3369_1708943395.xes,,
log_336_1708942910.xes,sudden,"[(1666, 1666)]"
log_3370_1708943398.xes,,
log_3371_1708943403.xes,,
log_3372_1708943406.xes,"sudden, gradual","[(1266, 1266), (2218, 2443)]"
log_3373_1708943409.xes,,
log_3374_1708943411.xes,sudden,"[(1269, 1269)]"
log_3375_1708943416.xes,,
log_3376_1708943421.xes,"sudden, sudden, sudden","[(1651, 1651), (3579, 3579), (5340, 5340)]"
log_3377_1708943431.xes,"sudden, sudden","[(1540, 1540), (3430, 3430)]"
log_3378_1708943438.xes,sudden,"[(1931, 1931)]"
log_3379_1708943440.xes,sudden,"[(1319, 1319)]"
log_337_1708942912.xes,sudden,"[(3415, 3415)]"
log_3380_1708943441.xes,,
log_3381_1708943442.xes,,
log_3382_1708943446.xes,sudden,"[(1653, 1653)]"
log_3383_1708943298.xes,"sudden, sudden, sudden","[(1122, 1122), (3293, 3293), (5457, 5457)]"
log_3384_1708943304.xes,,
log_3385_1708943310.xes,,
log_3386_1708943313.xes,sudden,"[(599, 599)]"
log_3387_1708943314.xes,,
log_3388_1708943315.xes,"sudden, sudden, sudden","[(1724, 1724), (3846, 3846), (5227, 5227)]"
log_3389_1708943321.xes,,
log_338_1708942916.xes,sudden,"[(1253, 1253)]"
log_3390_1708943327.xes,"gradual, sudden, sudden","[(1317, 1486), (1998, 1998), (3539, 3539)]"
log_3391_1708943329.xes,sudden,"[(1255, 1255)]"
log_3392_1708943332.xes,,
log_3393_1708943336.xes,,
log_3394_1708943338.xes,,
log_3395_1708943341.xes,,
log_3396_1708943343.xes,"sudden, sudden","[(1429, 1429), (2690, 2690)]"
log_3397_1708943347.xes,"sudden, sudden","[(1646, 1646), (3876, 3876)]"
log_3398_1708943356.xes,,
log_3399_1708943359.xes,"sudden, sudden","[(2285, 2285), (3736, 3736)]"
log_339_1708942920.xes,,
log_33_1708942877.xes,"sudden, sudden","[(1308, 1308), (2707, 2707)]"
log_3400_1708943364.xes,gradual,"[(882, 1787)]"
log_3401_1708943367.xes,gradual,"[(1620, 2502)]"
log_3402_1708943369.xes,,
log_3403_1708943370.xes,sudden,"[(1863, 1863)]"
log_3404_1708943374.xes,,
log_3405_1708943376.xes,"sudden, sudden","[(2000, 2000), (5666, 5666)]"
log_3406_1708943382.xes,sudden,"[(1369, 1369)]"
log_3407_1708943384.xes,sudden,"[(4270, 4270)]"
log_3408_1708943390.xes,sudden,"[(1117, 1117)]"
log_3409_1708943393.xes,,
log_340_1708942923.xes,,
log_3410_1708943394.xes,sudden,"[(1416, 1416)]"
log_3411_1708943400.xes,,
log_3412_1708943408.xes,sudden,"[(1163, 1163)]"
log_3413_1708943422.xes,,
log_3414_1708943428.xes,sudden,"[(1243, 1243)]"
log_3415_1708943429.xes,,
log_3416_1708943432.xes,,
log_3417_1708943434.xes,sudden,"[(3082, 3082)]"
log_3418_1708943440.xes,,
log_3419_1708943444.xes,gradual,"[(317, 1170)]"
log_341_1708942929.xes,"sudden, sudden","[(1728, 1728), (3905, 3905)]"
log_3420_1708943445.xes,sudden,"[(2787, 2787)]"
log_3421_1708943302.xes,,
log_3422_1708943306.xes,sudden,"[(1686, 1686)]"
log_3423_1708943309.xes,"sudden, sudden","[(1831, 1831), (3481, 3481)]"
log_3424_1708943312.xes,"sudden, sudden","[(1744, 1744), (3446, 3446)]"
log_3425_1708943315.xes,"sudden, sudden","[(2777, 2777), (4667, 4667)]"
log_3426_1708943319.xes,,
log_3427_1708943321.xes,sudden,"[(2199, 2199)]"
log_3428_1708943325.xes,,
log_3429_1708943329.xes,"sudden, sudden, sudden","[(1657, 1657), (3009, 3009), (4689, 4689)]"
log_342_1708942935.xes,"sudden, sudden","[(1870, 1870), (3551, 3551)]"
log_3430_1708943337.xes,sudden,"[(949, 949)]"
log_3431_1708943341.xes,,
log_3432_1708943346.xes,sudden,"[(2847, 2847)]"
log_3433_1708943351.xes,,
log_3434_1708943357.xes,sudden,"[(1084, 1084)]"
log_3435_1708943362.xes,,
log_3436_1708943367.xes,sudden,"[(1509, 1509)]"
log_3437_1708943371.xes,sudden,"[(1899, 1899)]"
log_3438_1708943379.xes,,
log_3439_1708943382.xes,sudden,"[(1123, 1123)]"
log_343_1708942732.xes,,
log_3440_1708943387.xes,,
log_3441_1708943389.xes,,
log_3442_1708943393.xes,sudden,"[(4157, 4157)]"
log_3443_1708943400.xes,sudden,"[(1107, 1107)]"
log_3444_1708943404.xes,sudden,"[(1537, 1537)]"
log_3445_1708943406.xes,sudden,"[(2771, 2771)]"
log_3446_1708943413.xes,"sudden, sudden, sudden","[(1558, 1558), (2949, 2949), (4000, 4000)]"
log_3447_1708943417.xes,,
log_3448_1708943429.xes,,
log_3449_1708943432.xes,"sudden, sudden","[(3576, 3576), (5349, 5349)]"
log_344_1708942738.xes,,
log_3450_1708943437.xes,,
log_3451_1708943442.xes,sudden,"[(117, 117)]"
log_3452_1708943444.xes,,
log_3453_1708943445.xes,,
log_3454_1708943446.xes,"sudden, gradual, sudden","[(1934, 1934), (3019, 3839), (4301, 4301)]"
log_3455_1708943449.xes,sudden,"[(2085, 2085)]"
log_3456_1708943452.xes,,
log_3457_1708943453.xes,sudden,"[(2037, 2037)]"
log_3458_1708943457.xes,,
log_3459_1708943304.xes,sudden,"[(1419, 1419)]"
log_345_1708942739.xes,gradual,"[(2221, 3097)]"
log_3460_1708943307.xes,sudden,"[(1727, 1727)]"
log_3461_1708943309.xes,,
log_3462_1708943311.xes,"gradual, sudden","[(687, 4683), (4877, 4877)]"
log_3463_1708943313.xes,sudden,"[(2139, 2139)]"
log_3464_1708943328.xes,,
log_3465_1708943331.xes,"sudden, sudden","[(2211, 2211), (2976, 2976)]"
log_3466_1708943332.xes,,
log_3467_1708943333.xes,,
log_3468_1708943336.xes,sudden,"[(1805, 1805)]"
log_3469_1708943337.xes,sudden,"[(1606, 1606)]"
log_346_1708942743.xes,"sudden, sudden","[(1049, 1049), (1781, 1781)]"
log_3470_1708943341.xes,"sudden, sudden, sudden","[(1372, 1372), (3289, 3289), (4899, 4899)]"
log_3471_1708943344.xes,"gradual, sudden, sudden","[(967, 1268), (1874, 1874), (2845, 2845)]"
log_3472_1708943346.xes,sudden,"[(3649, 3649)]"
log_3473_1708943354.xes,"sudden, sudden, sudden","[(1478, 1478), (3208, 3208), (4727, 4727)]"
log_3474_1708943359.xes,"sudden, sudden","[(1691, 1691), (3788, 3788)]"
log_3475_1708943362.xes,"sudden, sudden, sudden","[(1482, 1482), (3601, 3601), (4689, 4689)]"
log_3476_1708943366.xes,,
log_3477_1708943370.xes,sudden,"[(1243, 1243)]"
log_3478_1708943388.xes,sudden,"[(1514, 1514)]"
log_3479_1708943395.xes,sudden,"[(2326, 2326)]"
log_347_1708942746.xes,,
log_3480_1708943399.xes,sudden,"[(1477, 1477)]"
log_3481_1708943417.xes,,
log_3482_1708943421.xes,sudden,"[(1525, 1525)]"
log_3483_1708943425.xes,sudden,"[(1890, 1890)]"
log_3484_1708943430.xes,"sudden, sudden","[(1660, 1660), (3081, 3081)]"
log_3485_1708943433.xes,,
log_3486_1708943436.xes,sudden,"[(1589, 1589)]"
log_3487_1708943439.xes,,
log_3488_1708943440.xes,sudden,"[(1693, 1693)]"
log_3489_1708943455.xes,,
log_348_1708942751.xes,sudden,"[(3991, 3991)]"
log_3490_1708943457.xes,sudden,"[(3046, 3046)]"
log_3491_1708943458.xes,,
log_3492_1708943461.xes,gradual,"[(2321, 2973)]"
log_3493_1708943462.xes,"sudden, sudden, sudden, sudden","[(543, 543), (1917, 1917), (3965, 3965), (5259, 5259)]"
log_3494_1708943466.xes,,
log_3495_1708943467.xes,sudden,"[(3694, 3694)]"
log_3496_1708943467.xes,"sudden, sudden","[(2122, 2122), (3948, 3948)]"
log_3497_1708943305.xes,,
log_3498_1708943311.xes,"sudden, sudden","[(1297, 1297), (2943, 2943)]"
log_3499_1708943316.xes,sudden,"[(1449, 1449)]"
log_349_1708942755.xes,"sudden, sudden, sudden","[(1317, 1317), (3286, 3286), (4423, 4423)]"
log_34_1708942879.xes,sudden,"[(1646, 1646)]"
log_3500_1708943319.xes,,
log_3501_1708943321.xes,"sudden, sudden","[(2797, 2797), (4823, 4823)]"
log_3502_1708943326.xes,sudden,"[(2204, 2204)]"
log_3503_1708943329.xes,"sudden, sudden, sudden","[(2346, 2346), (3621, 3621), (4704, 4704)]"
log_3504_1708943334.xes,sudden,"[(3961, 3961)]"
log_3505_1708943336.xes,,
log_3506_1708943339.xes,,
log_3507_1708943340.xes,,
log_3508_1708943341.xes,,
log_3509_1708943344.xes,,
log_350_1708942760.xes,,
log_3510_1708943349.xes,,
log_3511_1708943355.xes,"sudden, sudden, sudden","[(1845, 1845), (3309, 3309), (4395, 4395)]"
log_3512_1708943365.xes,,
log_3513_1708943367.xes,"gradual, sudden, sudden","[(237, 849), (1106, 1106), (2901, 2901)]"
log_3514_1708943370.xes,sudden,"[(1658, 1658)]"
log_3515_1708943372.xes,sudden,"[(1354, 1354)]"
log_3516_1708943379.xes,sudden,"[(1908, 1908)]"
log_3517_1708943384.xes,sudden,"[(1538, 1538)]"
log_3518_1708943387.xes,sudden,"[(2046, 2046)]"
log_3519_1708943391.xes,,
log_351_1708942762.xes,,
log_3520_1708943395.xes,,
log_3521_1708943405.xes,sudden,"[(1343, 1343)]"
log_3522_1708943408.xes,sudden,"[(1077, 1077)]"
log_3523_1708943408.xes,"sudden, sudden, sudden","[(1449, 1449), (3167, 3167), (4637, 4637)]"
log_3524_1708943410.xes,,
log_3525_1708943412.xes,,
log_3526_1708943413.xes,,
log_3527_1708943415.xes,,
log_3528_1708943419.xes,"sudden, sudden, sudden","[(1679, 1679), (3265, 3265), (5346, 5346)]"
log_3529_1708943423.xes,sudden,"[(4237, 4237)]"
log_352_1708942763.xes,"sudden, sudden","[(1473, 1473), (1804, 1804)]"
log_3530_1708943428.xes,,
log_3531_1708943429.xes,sudden,"[(1612, 1612)]"
log_3532_1708943441.xes,"gradual, sudden, sudden, sudden, sudden, sudden, sudden","[(1012, 1355), (1826, 1826), (3234, 3234), (3660, 3660), (4773, 4773), (5165, 5165), (5553, 5553)]"
log_3533_1708943443.xes,,
log_3534_1708943451.xes,sudden,"[(2791, 2791)]"
log_3535_1708943312.xes,,
log_3536_1708943313.xes,"sudden, sudden","[(1891, 1891), (3627, 3627)]"
log_3537_1708943322.xes,sudden,"[(4119, 4119)]"
log_3538_1708943329.xes,,
log_3539_1708943343.xes,,
log_353_1708942766.xes,sudden,"[(2041, 2041)]"
log_3540_1708943350.xes,,
log_3541_1708943351.xes,"sudden, sudden","[(1175, 1175), (2724, 2724)]"
log_3542_1708943358.xes,,
log_3543_1708943360.xes,,
log_3544_1708943362.xes,,
log_3545_1708943364.xes,,
log_3546_1708943366.xes,,
log_3547_1708943369.xes,,
log_3548_1708943374.xes,sudden,"[(1069, 1069)]"
log_3549_1708943376.xes,,
log_354_1708942778.xes,"sudden, sudden","[(1196, 1196), (2886, 2886)]"
log_3550_1708943392.xes,sudden,"[(134, 134)]"
log_3551_1708943392.xes,sudden,"[(1689, 1689)]"
log_3552_1708943397.xes,sudden,"[(198, 198)]"
log_3553_1708943398.xes,sudden,"[(2139, 2139)]"
log_3554_1708943405.xes,"sudden, sudden, sudden","[(1567, 1567), (3264, 3264), (4854, 4854)]"
log_3555_1708943412.xes,"sudden, sudden, sudden","[(1924, 1924), (3844, 3844), (5084, 5084)]"
log_3556_1708943418.xes,sudden,"[(1846, 1846)]"
log_3557_1708943419.xes,"sudden, sudden","[(1888, 1888), (3100, 3100)]"
log_3558_1708943421.xes,,
log_3559_1708943422.xes,sudden,"[(1286, 1286)]"
log_355_1708942781.xes,sudden,"[(1940, 1940)]"
log_3560_1708943425.xes,,
log_3561_1708943430.xes,,
log_3562_1708943435.xes,"sudden, sudden, sudden","[(1811, 1811), (3168, 3168), (5024, 5024)]"
log_3563_1708943439.xes,,
log_3564_1708943444.xes,,
log_3565_1708943447.xes,"sudden, sudden","[(1556, 1556), (3055, 3055)]"
log_3566_1708943449.xes,,
log_3567_1708943455.xes,sudden,"[(1560, 1560)]"
log_3568_1708943459.xes,"sudden, sudden","[(3682, 3682), (5750, 5750)]"
log_3569_1708943463.xes,,
log_356_1708942784.xes,,
log_3570_1708943464.xes,,
log_3571_1708943465.xes,,
log_3572_1708943467.xes,sudden,"[(1141, 1141)]"
log_3573_1708943314.xes,"gradual, gradual, sudden, sudden","[(1821, 1926), (2253, 3393), (3925, 3925), (5068, 5068)]"
log_3574_1708943317.xes,,
log_3575_1708943320.xes,"sudden, sudden","[(1320, 1320), (3132, 3132)]"
log_3576_1708943325.xes,"sudden, sudden","[(1648, 1648), (2575, 2575)]"
log_3577_1708943327.xes,sudden,"[(1485, 1485)]"
log_3578_1708943332.xes,sudden,"[(1521, 1521)]"
log_3579_1708943333.xes,,
log_357_1708942785.xes,sudden,"[(4247, 4247)]"
log_3580_1708943337.xes,sudden,"[(4223, 4223)]"
log_3581_1708943343.xes,"sudden, sudden, sudden","[(1962, 1962), (3330, 3330), (5345, 5345)]"
log_3582_1708943351.xes,,
log_3583_1708943354.xes,,
log_3584_1708943364.xes,,
log_3585_1708943369.xes,,
log_3586_1708943373.xes,,
log_3587_1708943377.xes,,
log_3588_1708943380.xes,"sudden, sudden, sudden","[(1521, 1521), (2733, 2733), (4202, 4202)]"
log_3589_1708943385.xes,sudden,"[(1453, 1453)]"
log_358_1708942800.xes,,
log_3590_1708943387.xes,,
log_3591_1708943392.xes,,
log_3592_1708943396.xes,,
log_3593_1708943399.xes,"sudden, sudden","[(1466, 1466), (3208, 3208)]"
log_3594_1708943409.xes,,
log_3595_1708943421.xes,,
log_3596_1708943431.xes,,
log_3597_1708943433.xes,"sudden, sudden, sudden","[(381, 381), (1727, 1727), (3173, 3173)]"
log_3598_1708943435.xes,sudden,"[(2268, 2268)]"
log_3599_1708943445.xes,sudden,"[(2111, 2111)]"
log_359_1708942803.xes,,
log_35_1708942883.xes,sudden,"[(2424, 2424)]"
log_3600_1708943456.xes,"sudden, sudden","[(1795, 1795), (3327, 3327)]"
log_3601_1708943459.xes,,
log_3602_1708943462.xes,sudden,"[(2080, 2080)]"
log_3603_1708943463.xes,,
log_3604_1708943466.xes,"sudden, sudden","[(1214, 1214), (3198, 3198)]"
log_3605_1708943470.xes,"sudden, sudden","[(1209, 1209), (2652, 2652)]"
log_3606_1708943472.xes,,
log_3607_1708943483.xes,sudden,"[(3122, 3122)]"
log_3608_1708943484.xes,,
log_3609_1708943487.xes,,
log_360_1708942807.xes,,
log_3610_1708943489.xes,sudden,"[(1123, 1123)]"
log_3611_1708943317.xes,,
log_3612_1708943320.xes,sudden,"[(1666, 1666)]"
log_3613_1708943322.xes,,
log_3614_1708943324.xes,sudden,"[(4532, 4532)]"
log_3615_1708943328.xes,sudden,"[(1650, 1650)]"
log_3616_1708943334.xes,sudden,"[(2060, 2060)]"
log_3617_1708943339.xes,sudden,"[(1840, 1840)]"
log_3618_1708943342.xes,"sudden, sudden","[(1039, 1039), (2292, 2292)]"
log_3619_1708943347.xes,,
log_361_1708942809.xes,,
log_3620_1708943350.xes,"sudden, sudden","[(1587, 1587), (3325, 3325)]"
log_3621_1708943352.xes,sudden,"[(1757, 1757)]"
log_3622_1708943355.xes,"sudden, sudden","[(1319, 1319), (4804, 4804)]"
log_3623_1708943358.xes,,
log_3624_1708943363.xes,"sudden, sudden","[(1388, 1388), (3536, 3536)]"
log_3625_1708943366.xes,,
log_3626_1708943367.xes,sudden,"[(1927, 1927)]"
log_3627_1708943369.xes,"sudden, sudden, sudden","[(2043, 2043), (3587, 3587), (5234, 5234)]"
log_3628_1708943373.xes,"sudden, sudden","[(2009, 2009), (3559, 3559)]"
log_3629_1708943384.xes,"sudden, sudden, sudden","[(2013, 2013), (3869, 3869), (6104, 6104)]"
log_362_1708942811.xes,sudden,"[(1312, 1312)]"
log_3630_1708943391.xes,"sudden, sudden","[(2023, 2023), (3116, 3116)]"
log_3631_1708943393.xes,,
log_3632_1708943398.xes,"sudden, sudden","[(1392, 1392), (2985, 2985)]"
log_3633_1708943401.xes,sudden,"[(1166, 1166)]"
log_3634_1708943403.xes,sudden,"[(2006, 2006)]"
log_3635_1708943406.xes,"sudden, sudden","[(1560, 1560), (2700, 2700)]"
log_3636_1708943410.xes,gradual,"[(2664, 3268)]"
log_3637_1708943416.xes,sudden,"[(1994, 1994)]"
log_3638_1708943418.xes,sudden,"[(1517, 1517)]"
log_3639_1708943425.xes,,
log_363_1708942814.xes,sudden,"[(1862, 1862)]"
log_3640_1708943426.xes,,
log_3641_1708943429.xes,,
log_3642_1708943431.xes,,
log_3643_1708943438.xes,,
log_3644_1708943442.xes,sudden,"[(1174, 1174)]"
log_3645_1708943442.xes,,
log_3646_1708943448.xes,"sudden, sudden","[(2991, 2991), (4381, 4381)]"
log_3647_1708943450.xes,,
log_3648_1708943452.xes,,
log_3649_1708943319.xes,"sudden, gradual, gradual, sudden","[(1581, 1581), (2103, 2253), (2776, 3585), (4180, 4180)]"
log_364_1708942816.xes,"sudden, sudden","[(1634, 1634), (2997, 2997)]"
log_3650_1708943322.xes,"sudden, sudden, sudden","[(1933, 1933), (3001, 3001), (5006, 5006)]"
log_3651_1708943330.xes,,
log_3652_1708943332.xes,"sudden, sudden","[(1468, 1468), (2818, 2818)]"
log_3653_1708943336.xes,"sudden, sudden","[(1085, 1085), (3036, 3036)]"
log_3654_1708943340.xes,"sudden, sudden, sudden","[(1604, 1604), (3129, 3129), (3682, 3682)]"
log_3655_1708943345.xes,,
log_3656_1708943353.xes,sudden,"[(3555, 3555)]"
log_3657_1708943355.xes,"sudden, sudden, sudden","[(1870, 1870), (3558, 3558), (5434, 5434)]"
log_3658_1708943363.xes,"sudden, sudden","[(1090, 1090), (3069, 3069)]"
log_3659_1708943369.xes,,
log_365_1708942818.xes,,
log_3660_1708943370.xes,sudden,"[(3856, 3856)]"
log_3661_1708943375.xes,gradual,"[(3215, 4682)]"
log_3662_1708943383.xes,"sudden, sudden, sudden","[(1200, 1200), (2431, 2431), (4152, 4152)]"
log_3663_1708943388.xes,"sudden, sudden","[(4897, 4897), (6605, 6605)]"
log_3664_1708943398.xes,,
log_3665_1708943402.xes,,
log_3666_1708943409.xes,"sudden, sudden, sudden","[(1429, 1429), (1889, 1889), (2976, 2976)]"
log_3667_1708943412.xes,sudden,"[(1970, 1970)]"
log_3668_1708943415.xes,sudden,"[(4946, 4946)]"
log_3669_1708943423.xes,"sudden, sudden","[(1910, 1910), (3970, 3970)]"
log_366_1708942822.xes,,
log_3670_1708943429.xes,sudden,"[(1810, 1810)]"
log_3671_1708943432.xes,,
log_3672_1708943434.xes,,
log_3673_1708943435.xes,gradual,"[(364, 1240)]"
log_3674_1708943436.xes,,
log_3675_1708943440.xes,sudden,"[(927, 927)]"
log_3676_1708943450.xes,"sudden, sudden","[(1403, 1403), (3166, 3166)]"
log_3677_1708943452.xes,,
log_3678_1708943455.xes,sudden,"[(2077, 2077)]"
log_3679_1708943459.xes,,
log_367_1708942836.xes,,
log_3680_1708943461.xes,"sudden, sudden, sudden","[(1624, 1624), (2815, 2815), (4420, 4420)]"
log_3681_1708943463.xes,sudden,"[(3439, 3439)]"
log_3682_1708943467.xes,sudden,"[(2867, 2867)]"
log_3683_1708943468.xes,,
log_3684_1708943471.xes,,
log_3685_1708943475.xes,,
log_3686_1708943478.xes,"sudden, sudden, sudden","[(1721, 1721), (3711, 3711), (5365, 5365)]"
log_3687_1708943322.xes,,
log_3688_1708943324.xes,,
log_3689_1708943326.xes,"sudden, sudden","[(2540, 2540), (4281, 4281)]"
log_368_1708942845.xes,sudden,"[(4401, 4401)]"
log_3690_1708943329.xes,,
log_3691_1708943336.xes,,
log_3692_1708943347.xes,,
log_3693_1708943350.xes,"sudden, sudden, sudden","[(2094, 2094), (3860, 3860), (5335, 5335)]"
log_3694_1708943356.xes,sudden,"[(3010, 3010)]"
log_3695_1708943363.xes,,
log_3696_1708943367.xes,,
log_3697_1708943375.xes,,
log_3698_1708943384.xes,,
log_3699_1708943389.xes,,
log_369_1708942848.xes,,
log_36_1708942887.xes,,
log_3700_1708943390.xes,,
log_3701_1708943395.xes,"sudden, sudden","[(1209, 1209), (3307, 3307)]"
log_3702_1708943401.xes,"sudden, sudden","[(1263, 1263), (2641, 2641)]"
log_3703_1708943405.xes,,
log_3704_1708943408.xes,sudden,"[(2077, 2077)]"
log_3705_1708943410.xes,"sudden, sudden, sudden","[(1445, 1445), (2843, 2843), (4621, 4621)]"
log_3706_1708943416.xes,"sudden, sudden, sudden","[(1715, 1715), (3604, 3604), (6163, 6163)]"
log_3707_1708943419.xes,,
log_3708_1708943423.xes,"gradual, sudden","[(1969, 3047), (4371, 4371)]"
log_3709_1708943430.xes,,
log_370_1708942851.xes,sudden,"[(2034, 2034)]"
log_3710_1708943433.xes,"sudden, sudden","[(2116, 2116), (3358, 3358)]"
log_3711_1708943443.xes,"sudden, sudden","[(1182, 1182), (2948, 2948)]"
log_3712_1708943444.xes,sudden,"[(2232, 2232)]"
log_3713_1708943449.xes,sudden,"[(1554, 1554)]"
log_3714_1708943453.xes,,
log_3715_1708943454.xes,"sudden, gradual, sudden, sudden, sudden","[(1462, 1462), (1835, 3273), (3466, 3466), (5047, 5047), (5599, 5599)]"
log_3716_1708943458.xes,sudden,"[(4504, 4504)]"
log_3717_1708943463.xes,"sudden, sudden, sudden","[(1495, 1495), (3354, 3354), (4922, 4922)]"
log_3718_1708943466.xes,,
log_3719_1708943468.xes,"sudden, sudden, sudden, sudden","[(1189, 1189), (2566, 2566), (3590, 3590), (4326, 4326)]"
log_371_1708942854.xes,,
log_3720_1708943470.xes,sudden,"[(4073, 4073)]"
log_3721_1708943473.xes,"sudden, sudden","[(1982, 1982), (3569, 3569)]"
log_3722_1708943476.xes,,
log_3723_1708943477.xes,sudden,"[(1967, 1967)]"
log_3724_1708943484.xes,sudden,"[(1367, 1367)]"
log_3725_1708943324.xes,"sudden, sudden, sudden","[(1632, 1632), (2762, 2762), (4003, 4003)]"
log_3726_1708943329.xes,"sudden, sudden, sudden","[(1817, 1817), (3766, 3766), (4980, 4980)]"
log_3727_1708943337.xes,,
log_3728_1708943339.xes,gradual,"[(259, 3212)]"
log_3729_1708943342.xes,gradual,"[(963, 2087)]"
log_372_1708942855.xes,,
log_3730_1708943343.xes,"sudden, sudden, sudden","[(1030, 1030), (2346, 2346), (4168, 4168)]"
log_3731_1708943349.xes,,
log_3732_1708943357.xes,,
log_3733_1708943358.xes,sudden,"[(1504, 1504)]"
log_3734_1708943360.xes,,
log_3735_1708943364.xes,,
log_3736_1708943371.xes,sudden,"[(1762, 1762)]"
log_3737_1708943384.xes,sudden,"[(3229, 3229)]"
log_3738_1708943389.xes,,
log_3739_1708943393.xes,"sudden, sudden","[(1747, 1747), (3841, 3841)]"
log_373_1708942857.xes,sudden,"[(3766, 3766)]"
log_3740_1708943397.xes,"sudden, gradual","[(1369, 1369), (2721, 3214)]"
log_3741_1708943399.xes,sudden,"[(1831, 1831)]"
log_3742_1708943403.xes,,
log_3743_1708943406.xes,"sudden, sudden","[(1577, 1577), (3512, 3512)]"
log_3744_1708943409.xes,,
